Restaurant,Reviewer,Review,Rating,Time,Super-Score
Paradise,Parth Dhabalia,awesome food services degraded compared last year come next time sure expecting thing better thank,5.0,2019-05-17 21:11:00,5.98
Paradise,Karthik Puram,polite friendly visited place rd time food decent enough good place visit family dinner lunch,5.0,2019-05-17 21:03:00,5.93
Paradise,Kaus,mumbaikars heard famous paradise restaurant hence decided try one great hope ambience place great however really impressed food service ordered chilli chicken paneer tikka chicken masala lowest rating possible chicken biryani garlic naan staff least bothered kept us waiting like mins jus take order food disappointing much hyped restaurant would go recommend place anyone frequent dine experience,1.0,2019-05-16 20:26:00,4.970000000000001
Paradise,Sid,ordered mutton haleem awesome taste really exceptional comparing big names pista house shah ghouse definitely try found haleem,5.0,2019-05-16 19:42:00,6.26
Paradise,Subha Sri,chicken biryani chillie chicken really tasty service good nice place paradise gachibowli happy next time visiting,5.0,2019-05-15 21:03:00,6.13
Paradise,Anupama,friendly staff ambience good hygiene got know history paradise biryani must try anyone fall love,5.0,2019-05-15 20:52:00,5.96
Paradise,Shashank Gupta,ambiance good food good tasted different flavours office team good time staff polite friendly,5.0,2019-05-15 20:37:00,5.93
Paradise,Nikhil Reddy,gud food fast service best people restaurant fast delivery asking rate restaurant nice restaurant good service many badtrips filed go,4.0,2019-05-15 20:22:00,5.33
Paradise,Aishwarya Shriyan,kebab tasty also service prompt staff courteous kunal catered needs saw good time must visit place biryani lovers,5.0,2019-05-15 20:10:00,6.13
Paradise,Rupesh,biriyani good provided good service ur restaurant nice looking goodbiriyani good provided good service ur restaurant nice looking goodbiriyani good provided good service ur restaurant nice looking good,5.0,2019-05-15 19:57:00,7.01
Paradise,Bhagyasri Jaday,taste food good varieties well many work ambience restaurant service pretty fast overall fan biryani visit many times,5.0,2019-05-15 17:51:00,6.17
Paradise,Supreethihg,good service food chicken lollipop delicious chicken biryani large portions left hungry please visit,5.0,2019-05-15 17:45:00,6.0
Paradise,Srinivas Nemani,service amazing biryani places paradise birayani taste great place cozy great hang friends would love visit,5.0,2019-05-15 15:00:00,6.07
Paradise,VINAY KUMAR,good service firstly importantly delicious biryani love visit good food food service visit chicken biriyani biriyani,5.0,2019-05-15 14:14:00,6.16
Paradise,Dinesh Kumar FZ,suprim muttan biryani good service good nice place nice paradise next time visiting family friends,5.0,2019-05-15 13:50:00,5.98
Paradise,Coollauhit8,delicious haleem ian happy feeling service also good haleem price also good haleem quantity good staff also good,4.0,2019-05-14 20:26:00,5.12
Paradise,Bharath Shetty,food simple tasty also like ambience quality dishes service restaurant overall good soothing one mood,5.0,2019-05-14 20:02:00,6.01
Paradise,Manila Reddy,staff really good food delicious egg biryani good place clean neat ambience amazing place visit gachibowli,4.0,2019-05-14 19:00:00,5.0600000000000005
Paradise,Bawneet Narang,chicken biryani awesome service good toofan thankyou assistance place location easy locate thankyou service would love recommend friends family well,5.0,2019-05-13 16:02:00,6.48
Paradise,Yukta Matlapurkar,beautiful peaceful relaxing staff outstanding restaurant exceptional along hosts servers must visit place,4.0,2019-05-13 14:52:00,5.05
Paradise,Srikar Chowdary Elaprolu,good food good service biryani excellent chicken curries good breads make alright good place hangout,5.0,2019-05-13 14:28:00,6.0
Paradise,Veerla Guravaiah,good food service quality nice ambience hospitality amazing chicken biriyani amazing ni redo mission justin muffin butch cassidy,5.0,2019-05-13 14:27:00,6.28
Paradise,Rudhraraju Srilakshmi,briyani good crispy briyani good crispy briyani good crispy briyani good crispy service also good,5.0,2019-05-13 14:07:00,5.97
Paradise,Mnavyasri99,good food nice infrastructure serving good need fast food tasteful satisfied every thing paradise restuarant,5.0,2019-05-13 13:29:00,6.08
Paradise,Mownika MD,good food egg friend rice nice also chicken tikka masala awesome service great enjoyed food people nice,5.0,2019-05-12 22:46:00,6.03
Paradise,Gaurav Rajput,nice food always briyani great nice visit specially chicken tandoori thank kunal serving helping serving,5.0,2019-05-12 22:04:00,6.04
Paradise,Sumit Chauhan,taste good service good restaurant helpful employees sweetdish nice also many varities menu card restaurant,4.0,2019-05-12 20:55:00,5.07
Paradise,RAJ KOTTE,first visit gachibowli paradise happy biriyani delicious service also good staff also friends ly,4.0,2019-05-12 18:49:00,4.96
Paradise,Shruti Agrawal,nice place humble staff quick service hospitable ambience delicious food probably best biryanis country starters less either,5.0,2019-05-12 16:42:00,6.24
Paradise,Prachi Tewari,nice biryani taste good quantity less service good staff curious biryani sufficient two people value money,4.0,2019-05-12 12:27:00,5.0600000000000005
Paradise,N Bharath Kumar Goud,paradise one favourite restaurants eat briyani good service well food yummy tasty,4.0,2019-05-11 17:31:00,4.8100000000000005
Paradise,Harshita,chicken biryani excellent one best hyderabadi service perfect visit ambience good staff polite best place family outing,5.0,2019-05-11 14:44:00,6.1899999999999995
Paradise,Raj Mondal Raj Mondal,good service food good taste biryani super looking family happy thank u much come paradise gachibowli,5.0,2019-05-11 03:18:00,6.01
Paradise,Pujitha,good food ambience good servise staff good food servise good veg biriyani relly good come,5.0,2019-05-10 22:48:00,5.89
Paradise,Rathod Sangeetha,chiken musallam really good dat keema also nice flavour loved next time definently would like come family toofan served us really amazing guy lovely person nice meet,5.0,2019-05-10 22:29:00,6.65
Paradise,Dinesh Chandra,experienced best haleem murg musalam taste good service awesome respectable good ambiance recommend family friends,5.0,2019-05-10 22:26:00,6.14
Paradise,Ihita Singh,nyc restaurant come taste haleem even veg sooo good scope imporvement good management staff also good,5.0,2019-05-10 21:53:00,6.01
Paradise,Chalapathi Chalapathi,tasty good health haleem yummy atmosphere also good loved place better try place,5.0,2019-05-10 21:52:00,5.8
Paradise,Suman Maskapuram,tasty specially biryani satisfied service good suggest come try great time good sense humour staff,5.0,2019-05-10 21:35:00,5.98
Flechazo,Vivek Vuppala,people visited place thursday night ambience service good food disappointed worth money pay,2.0,2019-05-24 21:17:00,2.91
Flechazo,Jalaj Goyal,one best buffet places team lunch gachibowli area colourful place hospitable go muahhhh ambience quite good optimum free space place seems set team lunches menu present splendid many items able taste every item even remember names starters mouth watering write may veg non veg begin start chaat counter conveyor belt plates arranged section includes sushi golgappa aamras shot etc self served stop lazy go satiate mouth watering taste buds delicious starters served table one attraction pizza oven chef try making pizza choice yeah also get master chef certificate hoping may use resume main course also delicacies worth trying naming foodgasm hardly cared read names desserts ahhahahhhaa good number options pastries ice creams indian sweets gulaab jamun halwa pastries pan ice cream highly praised ice creams instantly prepared using liquid nitrogen treat watch also find hot jalebis etc etc etc drawback high incoming rush staff hurry much leisure time would suggest go give try team gang believe regret trying fabulous place section wise ratings ambience staff food buffet items overall,4.0,2019-05-24 15:09:00,14.9
Flechazo,Teju Winni,starters tastiest good place choose ambience amazing especially loved sourav ismial served us pleasure,5.0,2019-05-23 14:59:00,6.02
Flechazo,Karthik Chanda,best restaurant great food satyajit team fabulous must visit place starters good need improve desserts especially icecreams,5.0,2019-05-22 23:18:00,6.23
Flechazo,Samujjwal Baruah,would rated music played justin bieber song awesome service great food waiter refused take tip,5.0,2019-05-22 16:01:00,5.9399999999999995
Flechazo,Simhadri Srikanth Gupta,great time great service polite professional starters good excellent main course overall wonderful experience satyajeet alok jayanth team excellent,5.0,2019-05-21 21:42:00,6.47
Flechazo,Krishna Sahi,awesome food mr sabir ambience really nice everything flechazo forces visit place kudos fourth visit always improving,5.0,2019-05-21 16:06:00,6.17
Flechazo,Malathi Yarra,sabir service extremely good courteous fantastic nice ambience super starters awesome food overall recommends restaurant please try,5.0,2019-05-21 13:58:00,6.3100000000000005
Flechazo,Satyajit Ray,place nice food awasome guys good visiting flehazo restaurant lovely place think place good place,5.0,2019-05-21 02:48:00,5.97
Flechazo,Sg.durgam,birthday wonderful first experience jayant accompanied us best starters veg non veg made us comfortable wife wonderful lunch special day loved place foood awesome,5.0,2019-05-20 14:41:00,6.62
Flechazo,Deb,services jayanta wonderful starters good start mango flavour prawns adds classic mango taste wish pizza also good different pizza lovers overall fantastic experience,5.0,2019-05-19 22:08:00,6.65
Flechazo,Ritushree Goswami,ambience awesome love service staff variety starters desserts yumm pleasure evenin service jayanta flechazo gachibowli awesome warm,5.0,2019-05-19 21:55:00,6.3100000000000005
Flechazo,Raja Vamsi,sabir excellent service panner verry good v kabab nice main course dal tasty coconut noodels mouth watering desserts gulab jamun yum,5.0,2019-05-19 21:19:00,6.32
Flechazo,Saurabh Mishra,good food good service value money friendly staff sabir one staff members service great job splendid menu non veg n veg p,5.0,2019-05-19 21:09:00,6.21
Flechazo,Swastika Sarangi,great time staffs vry polite friendly especially jayant nice us overall food good highly recommend,5.0,2019-05-19 20:57:00,5.98
Flechazo,Swayam Siddha Panda,given b day treat friends guys awesome place dine starters good great time jayant,5.0,2019-05-19 20:56:00,5.8100000000000005
